0.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,
100.0000,0.0000,0.0000,46.9034,63.7224,70.3433,73.1028,74.2775,74.7743,74.9791,75.0604,75.0913,75.1024,75.1063,75.1075,75.1079,75.1080,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1081,75.1080,75.1080,75.1079,75.1077,75.1072,75.1062,75.1044,75.1012,
75.0961,75.0884,75.0292,0.0000,0.0000,24.4920,38.7860,46.1344,49.7045,51.3677,52.1104,52.4272,52.5558,52.6054,52.6236,52.6299,52.6319,52.6326,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6328,52.6327,52.6326,52.6322,52.6314,52.6297,
52.6265,52.6211,52.6123,52.5993,52.4981,0.0000,0.0000,13.3059,22.7503,28.4164,31.4863,33.0281,33.7532,34.0739,34.2075,34.2600,34.2794,34.2862,34.2885,34.2892,34.2894,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2895,34.2894,34.2892,34.2887,
34.2878,34.2859,34.2822,34.2759,34.2658,34.2507,34.1338,0.0000,0.0000,7.1704,12.7560,16.4346,18.5851,19.7298,20.2924,20.5495,20.6593,20.7032,20.7198,20.7256,20.7276,20.7282,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7284,20.7283,
20.7282,20.7278,20.7269,20.7251,20.7217,20.7158,20.7064,20.6924,20.5837,0.0000,0.0000,3.7274,6.7769,8.9060,10.2185,10.9487,11.3205,11.4953,11.5716,11.6027,11.6145,11.6188,11.6202,11.6206,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,11.6208,
11.6208,11.6207,11.6206,11.6203,11.6196,11.6182,11.6155,11.6109,11.6034,11.5923,11.5063,0.0000,0.0000,1.8414,3.3909,4.5144,5.2335,5.6472,5.8638,5.9681,6.0144,6.0336,6.0410,6.0437,6.0446,6.0449,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,6.0450,
6.0450,6.0450,6.0450,6.0450,6.0449,6.0447,6.0442,6.0432,6.0414,6.0381,6.0330,6.0253,5.9657,0.0000,0.0000,0.8580,1.5926,2.1390,2.4983,2.7103,2.8238,2.8795,2.9047,2.9152,2.9193,2.9208,2.9214,2.9215,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,
2.9216,2.9216,2.9216,2.9216,2.9216,2.9216,2.9215,2.9214,2.9211,2.9204,2.9193,2.9173,2.9141,2.9094,2.8727,0.0000,0.0000,0.3758,0.7013,0.9476,1.1129,1.2123,1.2665,1.2935,1.3058,1.3111,1.3131,1.3139,1.3142,1.3142,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,
1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3143,1.3142,1.3142,1.3140,1.3137,1.3130,1.3119,1.3102,1.3075,1.2871,0.0000,0.0000,0.1546,0.2895,0.3929,0.4633,0.5063,0.5301,0.5421,0.5476,0.5500,0.5510,0.5513,0.5514,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,0.5515,
